Dates,SMA Values
1999-11-19,87.7766
1999-11-22,88.0682
1999-11-23,88.348
1999-11-24,88.6211
1999-11-26,88.8283
1999-11-29,88.9576
1999-11-30,89.0117
1999-12-01,89.168
1999-12-02,89.3171
1999-12-03,89.5428
1999-12-06,89.6708
1999-12-07,89.7361
1999-12-08,89.7136
1999-12-09,89.7044
1999-12-10,89.6727
1999-12-13,89.6569
1999-12-14,89.5843
1999-12-15,89.5962
1999-12-16,89.6028
1999-12-17,89.6703
1999-12-20,89.7152
1999-12-21,89.9213
1999-12-22,90.0958
1999-12-23,90.3319
1999-12-27,90.4498
1999-12-28,90.6087
1999-12-29,90.8428
1999-12-30,91.108
1999-12-31,91.354
2000-01-03,91.5194
2000-01-04,91.4335
2000-01-05,91.4162
2000-01-06,91.272
2000-01-07,91.4401
2000-01-10,91.5909
2000-01-11,91.7112
2000-01-12,91.6795
2000-01-13,91.7139
2000-01-14,91.7344
2000-01-18,91.7146
2000-01-19,91.7489
2000-01-20,91.6616
2000-01-21,91.5684
2000-01-24,91.2919
2000-01-25,91.1438
2000-01-26,91.1888
2000-01-27,91.1994
2000-01-28,91.12
2000-01-31,90.8581
2000-02-01,90.6332
2000-02-02,90.4877
2000-02-03,90.493
2000-02-04,90.3912
2000-02-07,90.1967
2000-02-08,90.1332
2000-02-09,89.8912
2000-02-10,89.7563
2000-02-11,89.5129
2000-02-14,89.4772
2000-02-15,89.4408
2000-02-16,89.3641
2000-02-17,89.2807
2000-02-18,89.2569
2000-02-22,89.0625
2000-02-23,88.8773
2000-02-24,88.5704
2000-02-25,88.1531
2000-02-28,87.8793
2000-02-29,87.6703
2000-03-01,87.4216
2000-03-02,87.3052
2000-03-03,87.2867
2000-03-06,87.3317
2000-03-07,87.2279
2000-03-08,87.05
2000-03-09,87.1293
2000-03-10,87.2074
2000-03-13,87.3462
2000-03-14,87.4163
2000-03-15,87.5539
2000-03-16,88.0843
2000-03-17,88.6761
2000-03-20,89.1176
2000-03-21,89.6309
2000-03-22,90.1403
2000-03-23,90.7545
2000-03-24,91.2973
2000-03-27,91.8294
2000-03-28,92.4388
2000-03-29,93.0621
2000-03-30,93.4086
2000-03-31,93.8586
2000-04-03,94.4104
2000-04-04,94.9979
2000-04-05,95.4106
2000-04-06,95.602
2000-04-07,95.7929
2000-04-10,95.9905
2000-04-11,96.0422
2000-04-12,95.8804
2000-04-13,95.5237
2000-04-14,94.7785
2000-04-17,94.3037
2000-04-18,94.0239
2000-04-19,93.6805
