Dates,SMA Values
2025-06-06,576.4050
2025-06-05,576.2610
2025-06-04,576.3256
2025-06-03,576.3868
2025-06-02,576.4243
2025-05-30,576.4923
2025-05-29,576.6161
2025-05-28,576.6939
2025-05-27,576.8082
2025-05-23,576.9198
2025-05-22,577.1261
2025-05-21,577.3064
2025-05-20,577.4564
2025-05-19,577.5171
2025-05-16,577.5510
2025-05-15,577.5584
2025-05-14,577.6141
2025-05-13,577.6678
2025-05-12,577.7106
2025-05-09,577.7709
2025-05-08,577.9661
2025-05-07,578.1532
2025-05-06,578.3557
2025-05-05,578.5580
2025-05-02,578.7850
2025-05-01,579.0168
2025-04-30,579.3183
2025-04-29,579.6700
2025-04-28,580.0187
2025-04-25,580.3753
2025-04-24,580.6942
2025-04-23,580.9236
2025-04-22,581.1914
2025-04-21,581.5409
2025-04-17,581.9859
2025-04-16,582.4202
2025-04-15,582.8763
2025-04-14,583.2203
2025-04-11,583.5357
2025-04-10,583.8978
2025-04-09,584.3306
2025-04-08,584.6004
2025-04-07,585.3262
2025-04-04,585.9917
2025-04-03,586.6299
2025-04-02,586.9945
2025-04-01,587.0955
2025-03-31,587.2665
2025-03-28,587.4103
2025-03-27,587.5567
2025-03-26,587.6126
2025-03-25,587.6210
2025-03-24,587.5233
2025-03-21,587.4823
2025-03-20,587.4846
2025-03-19,587.4975
2025-03-18,587.4941
2025-03-17,587.5880
2025-03-14,587.6091
2025-03-13,587.6749
2025-03-12,587.8199
2025-03-11,587.9113
2025-03-10,588.0141
2025-03-07,588.0643
2025-03-06,587.9900
2025-03-05,587.8609
2025-03-04,587.6565
2025-03-03,587.5039
2025-02-28,587.2843
2025-02-27,586.9492
2025-02-26,586.6530
2025-02-25,586.2261
2025-02-24,585.7813
2025-02-21,585.2586
2025-02-20,584.7919
2025-02-19,584.2463
2025-02-18,583.6883
2025-02-14,583.2427
2025-02-13,582.7667
2025-02-12,582.2900
2025-02-11,581.8966
2025-02-10,581.4797
2025-02-07,581.0783
2025-02-06,580.6614
2025-02-05,580.2342
2025-02-04,579.8087
2025-02-03,579.4123
2025-01-31,579.0049
2025-01-30,578.5517
2025-01-29,577.9903
2025-01-28,577.4422
2025-01-27,576.7951
2025-01-24,576.1902
2025-01-23,575.4906
2025-01-22,574.6722
2025-01-21,573.9127
2025-01-17,573.1414
2025-01-16,572.5512
2025-01-15,572.0997
2025-01-14,571.7054
2025-01-13,571.3270
2025-01-10,570.9794
2025-01-08,570.6368
2025-01-07,570.1643
2025-01-06,569.7235
2025-01-03,569.3324
2025-01-02,568.9784
2024-12-31,568.6391
2024-12-30,568.3188
2024-12-27,568.0169
2024-12-26,567.7243
2024-12-24,567.3482
2024-12-23,566.9592
2024-12-20,566.5972
2024-12-19,566.3076
2024-12-18,566.0312
2024-12-17,565.7487
2024-12-16,565.3050
2024-12-13,564.8123
2024-12-12,564.3208
2024-12-11,563.7966
2024-12-10,563.2358
2024-12-09,562.7337
2024-12-06,562.2080
2024-12-05,561.6494
2024-12-04,561.0827
2024-12-03,560.5226
2024-12-02,560.0012
2024-11-29,559.4950
2024-11-27,558.9862
2024-11-26,558.4725
2024-11-25,557.9402
2024-11-22,557.4255
2024-11-21,556.8904
2024-11-20,556.3601
2024-11-19,555.8430
2024-11-18,555.3333
2024-11-15,554.8422
2024-11-14,554.3179
2024-11-13,553.7229
2024-11-12,553.0910
2024-11-11,552.4208
2024-11-08,551.7644
2024-11-07,551.1448
2024-11-06,550.5444
2024-11-05,549.9535
