Dates,SMA Values
2025-06-06,561.9196
2025-06-05,561.2205
2025-06-04,560.5739
2025-06-03,559.9567
2025-06-02,559.5918
2025-05-30,559.2298
2025-05-29,559.0952
2025-05-28,558.8465
2025-05-27,558.7514
2025-05-23,558.7722
2025-05-22,558.8420
2025-05-21,559.0031
2025-05-20,559.1631
2025-05-19,559.2059
2025-05-16,559.2608
2025-05-15,559.5000
2025-05-14,559.8438
2025-05-13,560.2116
2025-05-12,560.5622
2025-05-09,560.9774
2025-05-08,561.5976
2025-05-07,562.2382
2025-05-06,562.9363
2025-05-05,563.6058
2025-05-02,564.2890
2025-05-01,564.8831
2025-04-30,565.5749
2025-04-29,566.2655
2025-04-28,567.0271
2025-04-25,567.9001
2025-04-24,568.7228
2025-04-23,569.6565
2025-04-22,570.6924
2025-04-21,572.0073
2025-04-17,573.5747
2025-04-16,574.8782
2025-04-15,576.1380
2025-04-14,577.1076
2025-04-11,577.9534
2025-04-10,578.9044
2025-04-09,579.8355
2025-04-08,580.3526
2025-04-07,581.7238
2025-04-04,583.1129
2025-04-03,584.4726
2025-04-02,585.4205
2025-04-01,585.8481
2025-03-31,586.2134
2025-03-28,586.6290
2025-03-27,587.1423
2025-03-26,587.5780
2025-03-25,588.0938
2025-03-24,588.4945
2025-03-21,588.8083
2025-03-20,589.2316
2025-03-19,589.5418
2025-03-18,589.8277
2025-03-17,590.5134
2025-03-14,591.1387
2025-03-13,591.7933
2025-03-12,592.6393
2025-03-11,593.4132
2025-03-10,594.1590
2025-03-07,594.8585
2025-03-06,595.3549
2025-03-05,595.8857
2025-03-04,596.2610
2025-03-03,596.6772
2025-02-28,596.9740
2025-02-27,597.0799
2025-02-26,597.2759
2025-02-25,597.3443
2025-02-24,597.3661
2025-02-21,597.3051
2025-02-20,597.1682
2025-02-19,596.8053
2025-02-18,596.3968
2025-02-14,595.9766
2025-02-13,595.5463
2025-02-12,595.2415
2025-02-11,595.1061
2025-02-10,594.9334
2025-02-07,594.7993
2025-02-06,594.7235
2025-02-05,594.5127
2025-02-04,594.2611
2025-02-03,593.8126
2025-01-31,593.3167
2025-01-30,592.7738
2025-01-29,592.1376
2025-01-28,591.7434
2025-01-27,591.3333
2025-01-24,590.9933
2025-01-23,590.4807
2025-01-22,589.9418
2025-01-21,589.4372
2025-01-17,589.0773
2025-01-16,588.8133
2025-01-15,588.6640
2025-01-14,588.4586
2025-01-13,588.4284
2025-01-10,588.3697
2025-01-08,588.4012
2025-01-07,588.2046
2025-01-06,587.9651
2025-01-03,587.6306
2025-01-02,587.2870
2024-12-31,586.9759
2024-12-30,586.7266
2024-12-27,586.3564
2024-12-26,585.8905
2024-12-24,585.3155
2024-12-23,584.8263
2024-12-20,584.4090
2024-12-19,584.0643
2024-12-18,583.7983
2024-12-17,583.5502
