Dates,SMA Values
2025-05-30,575.2640
2025-05-29,573.5560
2025-05-28,571.3708
2025-05-27,568.9516
2025-05-23,565.8608
2025-05-22,563.7528
2025-05-21,561.4556
2025-05-20,559.6456
2025-05-19,557.4964
2025-05-16,555.0600
2025-05-15,552.2752
2025-05-14,550.6016
2025-05-13,546.9572
2025-05-12,543.6588
2025-05-09,540.5504
2025-05-08,539.4448
2025-05-07,539.4232
2025-05-06,539.4160
2025-05-05,539.4396
2025-05-02,539.1256
2025-05-01,539.1384
2025-04-30,539.5432
2025-04-29,540.3800
2025-04-28,541.1704
2025-04-25,541.6956
2025-04-24,542.2218
2025-04-23,542.9714
2025-04-22,543.9281
2025-04-21,545.4561
2025-04-17,547.3459
2025-04-16,548.2802
2025-04-15,549.5416
2025-04-14,550.2073
2025-04-11,550.9985
2025-04-10,552.6086
2025-04-09,554.4652
2025-04-08,555.7729
2025-04-07,558.9189
2025-04-04,562.0245
2025-04-03,565.5093
2025-04-02,567.3731
2025-04-01,568.5027
2025-03-31,569.7622
2025-03-28,571.2034
2025-03-27,572.9027
2025-03-26,574.5615
2025-03-25,576.2616
2025-03-24,577.6295
2025-03-21,578.9812
2025-03-20,580.7381
2025-03-19,582.2484
2025-03-18,583.7710
2025-03-17,585.5189
2025-03-14,586.8597
2025-03-13,588.5949
2025-03-12,590.7005
2025-03-11,592.4118
2025-03-10,594.0808
2025-03-07,595.7254
2025-03-06,596.8867
2025-03-05,598.0473
2025-03-04,598.9031
2025-03-03,599.8008
2025-02-28,600.7659
2025-02-27,601.3868
2025-02-26,602.2398
2025-02-25,602.5792
2025-02-24,602.7124
2025-02-21,602.4903
2025-02-20,602.2048
2025-02-19,601.0805
2025-02-18,599.8227
2025-02-14,598.5864
2025-02-13,597.7805
2025-02-12,596.9390
2025-02-11,596.6199
2025-02-10,596.0871
2025-02-07,595.2812
2025-02-06,594.6953
2025-02-05,593.9735
2025-02-04,593.6062
2025-02-03,593.5887
2025-01-31,593.7294
2025-01-30,593.4451
2025-01-29,592.8912
2025-01-28,592.1872
2025-01-27,591.3823
2025-01-24,591.4986
2025-01-23,591.3714
2025-01-22,591.0706
2025-01-21,590.9066
2025-01-17,591.0022
2025-01-16,591.1307
2025-01-15,591.5708
2025-01-14,592.0899
2025-01-13,592.9856
2025-01-10,593.9529
2025-01-08,594.8071
2025-01-07,595.2912
2025-01-06,595.7667
2025-01-03,595.8259
2025-01-02,596.0935
2024-12-31,596.5286
2024-12-30,596.8260
2024-12-27,596.9649
2024-12-26,596.7070
2024-12-24,596.1887
2024-12-23,595.5865
2024-12-20,595.1526
2024-12-19,595.1619
2024-12-18,595.6027
2024-12-17,596.0248
2024-12-16,595.8050
2024-12-13,595.4632
2024-12-12,595.1213
2024-12-11,594.5931
2024-12-10,593.3705
2024-12-09,592.0592
2024-12-06,590.7220
2024-12-05,589.1651
2024-12-04,588.1058
2024-12-03,587.0768
2024-12-02,586.1594
2024-11-29,585.1820
2024-11-27,584.2555
2024-11-26,583.4271
2024-11-25,582.7383
2024-11-22,582.1858
2024-11-21,581.7517
2024-11-20,581.3018
2024-11-19,580.9758
2024-11-18,580.5577
2024-11-15,580.4055
2024-11-14,580.1602
2024-11-13,579.4758
2024-11-12,578.6788
2024-11-11,577.7356
2024-11-08,576.5050
2024-11-07,575.5030
2024-11-06,574.3984
2024-11-05,573.5167
2024-11-04,573.1956
2024-11-01,573.3526
2024-10-31,573.3697
2024-10-30,573.5152
2024-10-29,573.1189
2024-10-28,572.7027
2024-10-25,572.2591
2024-10-24,571.8302
2024-10-23,571.4324
2024-10-22,570.7047
2024-10-21,569.8312
2024-10-18,568.9364
2024-10-17,567.9704
2024-10-16,566.9779
2024-10-15,565.8022
2024-10-14,564.5036
2024-10-11,562.9303
2024-10-10,561.3056
2024-10-09,560.1846
2024-10-08,559.0765
2024-10-07,558.1710
2024-10-04,557.9386
2024-10-03,557.2892
2024-10-02,556.8428
2024-10-01,556.4843
2024-09-30,556.1048
2024-09-27,555.5741
2024-09-26,554.9002
2024-09-25,554.3677
2024-09-24,553.8490
2024-09-23,553.3162
2024-09-20,552.6382
2024-09-19,551.9675
2024-09-18,550.8885
2024-09-17,550.1213
2024-09-16,548.9405
2024-09-13,547.7576
2024-09-12,546.5150
2024-09-11,544.9129
2024-09-10,543.6341
2024-09-09,542.3895
2024-09-06,541.8541
2024-09-05,541.9591
2024-09-04,542.0067
2024-09-03,541.6520
2024-08-30,541.3620
2024-08-29,540.5996
2024-08-28,539.8094
2024-08-27,539.1330
2024-08-26,538.8247
2024-08-23,538.5814
2024-08-22,538.0607
2024-08-21,537.9196
2024-08-20,537.7738
2024-08-19,538.0179
2024-08-16,538.0940
2024-08-15,538.3191
2024-08-14,538.4542
2024-08-13,539.1504
2024-08-12,539.6965
2024-08-09,540.5687
2024-08-08,541.4266
2024-08-07,542.2512
2024-08-06,543.4538
2024-08-05,544.3728
2024-08-02,545.4363
2024-08-01,545.9701
2024-07-31,546.0692
2024-07-30,545.8322
2024-07-29,545.8615
2024-07-26,545.8516
2024-07-25,545.8833
2024-07-24,546.2127
2024-07-23,546.3755
2024-07-22,545.8704
2024-07-19,545.3177
2024-07-18,544.9463
2024-07-17,544.2552
2024-07-16,543.3436
