Dates,SMA Values
2025-05-30,578.4360
2025-05-29,578.4958
2025-05-28,578.5255
2025-05-27,578.5577
2025-05-23,578.5480
2025-05-22,578.6093
2025-05-21,578.6373
2025-05-20,578.6499
2025-05-19,578.5636
2025-05-16,578.5217
2025-05-15,578.5155
2025-05-14,578.5369
2025-05-13,578.5961
2025-05-12,578.6568
2025-05-09,578.7277
2025-05-08,578.9115
2025-05-07,578.9755
2025-05-06,579.0161
2025-05-05,579.0852
2025-05-02,579.0976
2025-05-01,579.1744
2025-04-30,579.3314
2025-04-29,579.5125
2025-04-28,579.6810
2025-04-25,579.8790
2025-04-24,580.0686
2025-04-23,580.3323
2025-04-22,580.6885
2025-04-21,581.1178
2025-04-17,581.6362
2025-04-16,582.0539
2025-04-15,582.4577
2025-04-14,582.8019
2025-04-11,583.0964
2025-04-10,583.4048
2025-04-09,583.7962
2025-04-08,583.9637
2025-04-07,584.5057
2025-04-04,585.0256
2025-04-03,585.4973
2025-04-02,585.7259
2025-04-01,585.7300
2025-03-31,585.8034
2025-03-28,585.8712
2025-03-27,585.9755
2025-03-26,585.9705
2025-03-25,585.9633
2025-03-24,585.8883
2025-03-21,585.8130
2025-03-20,585.8263
2025-03-19,585.7652
2025-03-18,585.7042
2025-03-17,585.6902
2025-03-14,585.6206
2025-03-13,585.5626
2025-03-12,585.5584
2025-03-11,585.4501
2025-03-10,585.3465
2025-03-07,585.1578
2025-03-06,584.9200
2025-03-05,584.7185
2025-03-04,584.4434
2025-03-03,584.3096
2025-02-28,584.0785
2025-02-27,583.7640
2025-02-26,583.5481
2025-02-25,583.2504
2025-02-24,582.9658
2025-02-21,582.6106
2025-02-20,582.2685
2025-02-19,581.8280
2025-02-18,581.3743
2025-02-14,580.8900
2025-02-13,580.4103
2025-02-12,579.8564
2025-02-11,579.3398
2025-02-10,578.7381
2025-02-07,578.1379
2025-02-06,577.5517
2025-02-05,576.8262
2025-02-04,576.1451
2025-02-03,575.4456
2025-01-31,574.9012
2025-01-30,574.4045
2025-01-29,573.9440
2025-01-28,573.4394
2025-01-27,572.9351
2025-01-24,572.4694
2025-01-23,571.8872
2025-01-22,571.3132
2025-01-21,570.8651
2025-01-17,570.4509
2025-01-16,570.0354
2025-01-15,569.6965
2025-01-14,569.3823
2025-01-13,569.2154
2025-01-10,569.0285
2025-01-08,568.8366
2025-01-07,568.5450
2025-01-06,568.2987
2025-01-03,567.9551
2025-01-02,567.6344
2024-12-31,567.3670
2024-12-30,567.0629
2024-12-27,566.7222
2024-12-26,566.2984
2024-12-24,565.8152
2024-12-23,565.3493
2024-12-20,564.9293
2024-12-19,564.5322
2024-12-18,564.1743
2024-12-17,563.8290
2024-12-16,563.3463
2024-12-13,562.8555
2024-12-12,562.3742
2024-12-11,561.8578
2024-12-10,561.3140
2024-12-09,560.7986
2024-12-06,560.2334
2024-12-05,559.6331
2024-12-04,559.0289
2024-12-03,558.4220
2024-12-02,557.8449
2024-11-29,557.2204
2024-11-27,556.5998
2024-11-26,556.0055
2024-11-25,555.3590
2024-11-22,554.7649
2024-11-21,554.2162
2024-11-20,553.6792
2024-11-19,553.1399
2024-11-18,552.6328
2024-11-15,552.1549
2024-11-14,551.6857
2024-11-13,551.1513
2024-11-12,550.5804
2024-11-11,550.0204
2024-11-08,549.3945
2024-11-07,548.7541
2024-11-06,548.1338
2024-11-05,547.5445
2024-11-04,547.0456
2024-11-01,546.6011
2024-10-31,546.1423
2024-10-30,545.6609
2024-10-29,545.0397
2024-10-28,544.3675
2024-10-25,543.7156
2024-10-24,543.1418
2024-10-23,542.5522
2024-10-22,541.9349
2024-10-21,541.2903
2024-10-18,540.6452
2024-10-17,539.9456
2024-10-16,539.2278
2024-10-15,538.5448
2024-10-14,537.8900
2024-10-11,537.2226
2024-10-10,536.6002
2024-10-09,536.0558
2024-10-08,535.5598
2024-10-07,535.0648
2024-10-04,534.6535
2024-10-03,534.1963
2024-10-02,533.7778
2024-10-01,533.3087
2024-09-30,532.8916
2024-09-27,532.4291
2024-09-26,532.0111
2024-09-25,531.5937
2024-09-24,531.1950
2024-09-23,530.7518
2024-09-20,530.3292
2024-09-19,529.9293
2024-09-18,529.5294
2024-09-17,529.1918
2024-09-16,528.8033
2024-09-13,528.3941
2024-09-12,527.9675
2024-09-11,527.5919
