Dates,SMA Values
2000-04-20,90.4289
2000-04-24,90.468
2000-04-25,90.5434
2000-04-26,90.6052
2000-04-27,90.659
2000-04-28,90.7009
2000-05-01,90.7526
2000-05-02,90.7956
2000-05-03,90.8153
2000-05-04,90.8365
2000-05-05,90.8602
2000-05-08,90.8765
2000-05-09,90.8805
2000-05-10,90.8656
2000-05-11,90.8622
2000-05-12,90.8676
2000-05-15,90.8863
2000-05-16,90.919
2000-05-17,90.9396
2000-05-18,90.9536
2000-05-19,90.9583
2000-05-22,90.9661
2000-05-23,90.957
2000-05-24,90.9554
2000-05-25,90.9274
2000-05-26,90.9057
2000-05-30,90.9141
2000-05-31,90.9289
2000-06-01,90.9533
2000-06-02,90.9887
2000-06-05,91.0189
2000-06-06,91.053
2000-06-07,91.0884
2000-06-08,91.1175
2000-06-09,91.1401
2000-06-12,91.1591
2000-06-13,91.1811
2000-06-14,91.2024
2000-06-15,91.2132
2000-06-16,91.2187
2000-06-19,91.2346
2000-06-20,91.2444
2000-06-21,91.2547
2000-06-22,91.2519
2000-06-23,91.25
2000-06-26,91.2881
2000-06-27,91.3192
2000-06-28,91.3643
2000-06-29,91.3598
2000-06-30,91.3584
2000-07-03,91.377
2000-07-05,91.389
2000-07-06,91.3967
2000-07-07,91.4065
2000-07-10,91.4211
2000-07-11,91.4311
2000-07-12,91.4581
2000-07-13,91.4903
2000-07-14,91.5519
2000-07-17,91.6038
2000-07-18,91.655
2000-07-19,91.7029
2000-07-20,91.7848
2000-07-21,91.8316
2000-07-24,91.8667
2000-07-25,91.9036
2000-07-26,91.9216
2000-07-27,91.9401
2000-07-28,91.9423
2000-07-31,91.939
2000-08-01,91.9565
2000-08-02,91.9763
2000-08-03,92.0166
2000-08-04,92.0568
2000-08-07,92.0979
2000-08-08,92.153
2000-08-09,92.2053
2000-08-10,92.2695
2000-08-11,92.3391
2000-08-14,92.4103
2000-08-15,92.4953
2000-08-16,92.5801
2000-08-17,92.6584
2000-08-18,92.7271
2000-08-21,92.7948
2000-08-22,92.8607
2000-08-23,92.9161
2000-08-24,92.9812
2000-08-25,93.0603
2000-08-28,93.143
2000-08-29,93.2047
2000-08-30,93.2627
2000-08-31,93.3394
2000-09-01,93.4273
2000-09-05,93.4919
2000-09-06,93.5129
2000-09-07,93.5355
2000-09-08,93.5566
2000-09-11,93.5606
2000-09-12,93.5541
2000-09-13,93.536
2000-09-14,93.517
2000-09-15,93.4894
2000-09-18,93.4592
2000-09-19,93.4352
2000-09-20,93.4189
2000-09-21,93.3818
2000-09-22,93.354
2000-09-25,93.3266
2000-09-26,93.2944
2000-09-27,93.2593
2000-09-28,93.2289
2000-09-29,93.1944
2000-10-02,93.1634
2000-10-03,93.1471
2000-10-04,93.1479
2000-10-05,93.1951
2000-10-06,93.2005
2000-10-09,93.1804
2000-10-10,93.1552
2000-10-11,93.1202
2000-10-12,93.0753
2000-10-13,93.0227
2000-10-16,92.9823
2000-10-17,92.9262
2000-10-18,92.8722
2000-10-19,92.8347
2000-10-20,92.816
2000-10-23,92.8186
2000-10-24,92.8105
2000-10-25,92.7758
2000-10-26,92.7488
2000-10-27,92.7417
2000-10-30,92.7581
2000-10-31,92.7707
2000-11-01,92.7727
2000-11-02,92.7627
2000-11-03,92.7458
2000-11-06,92.7422
2000-11-07,92.748
2000-11-08,92.7487
2000-11-09,92.7522
2000-11-10,92.7485
2000-11-13,92.7272
2000-11-14,92.7377
2000-11-15,92.7496
2000-11-16,92.7261
2000-11-17,92.6969
2000-11-20,92.6441
2000-11-21,92.5815
2000-11-22,92.5055
2000-11-24,92.4474
2000-11-27,92.3902
2000-11-28,92.3236
2000-11-29,92.2573
2000-11-30,92.194
2000-12-01,92.1159
2000-12-04,92.0425
2000-12-05,91.9908
2000-12-06,91.9337
2000-12-07,91.8568
2000-12-08,91.7844
2000-12-11,91.7371
2000-12-12,91.6986
2000-12-13,91.6567
2000-12-14,91.5956
2000-12-15,91.5242
2000-12-18,91.4599
2000-12-19,91.3885
2000-12-20,91.2912
2000-12-21,91.1879
2000-12-22,91.1191
2000-12-26,91.0518
2000-12-27,90.9773
2000-12-28,90.9062
2000-12-29,90.82
2001-01-02,90.7159
2001-01-03,90.6414
2001-01-04,90.5514
2001-01-05,90.4393
2001-01-08,90.3392
2001-01-09,90.2436
2001-01-10,90.1493
2001-01-11,90.0712
2001-01-12,89.9963
2001-01-16,89.9234
2001-01-17,89.8614
2001-01-18,89.8092
2001-01-19,89.7703
2001-01-22,89.7314
2001-01-23,89.6935
2001-01-24,89.654
2001-01-25,89.6072
2001-01-26,89.5556
2001-01-29,89.4984
2001-01-30,89.4447
2001-01-31,89.3935
2001-02-01,89.351
2001-02-02,89.288
2001-02-05,89.2204
2001-02-06,89.1514
2001-02-07,89.0814
2001-02-08,88.9947
2001-02-09,88.9038
2001-02-12,88.8167
2001-02-13,88.725
2001-02-14,88.6292
2001-02-15,88.5377
2001-02-16,88.4308
2001-02-20,88.3104
2001-02-21,88.1751
2001-02-22,88.0484
2001-02-23,87.9066
2001-02-26,87.7782
2001-02-27,87.65
2001-02-28,87.5176
2001-03-01,87.3818
2001-03-02,87.2463
2001-03-05,87.1179
2001-03-06,87.0026
2001-03-07,86.8899
2001-03-08,86.7741
2001-03-09,86.6554
2001-03-12,86.5158
2001-03-13,86.3794
2001-03-14,86.2362
2001-03-15,86.1049
2001-03-16,85.9471
2001-03-19,85.8074
2001-03-20,85.6607
2001-03-21,85.4995
2001-03-22,85.3224
2001-03-23,85.1706
2001-03-26,85.0255
2001-03-27,84.9003
2001-03-28,84.7512
2001-03-29,84.6018
2001-03-30,84.4755
2001-04-02,84.3416
2001-04-03,84.1996
2001-04-04,84.0661
2001-04-05,83.9734
2001-04-06,83.8476
2001-04-09,83.7253
2001-04-10,83.6325
2001-04-11,83.5427
2001-04-12,83.4374
2001-04-16,83.3222
2001-04-17,83.2126
2001-04-18,83.1333
2001-04-19,83.0804
2001-04-20,83.0194
2001-04-23,82.9324
2001-04-24,82.8352
2001-04-25,82.7336
2001-04-26,82.6375
2001-04-27,82.5513
2001-04-30,82.4693
2001-05-01,82.3841
2001-05-02,82.2979
2001-05-03,82.22
2001-05-04,82.1563
2001-05-07,82.1049
2001-05-08,82.0589
2001-05-09,81.991
2001-05-10,81.9228
2001-05-11,81.8615
2001-05-14,81.8055
2001-05-15,81.7631
2001-05-16,81.7329
2001-05-17,81.721
2001-05-18,81.6979
2001-05-21,81.6787
2001-05-22,81.671
2001-05-23,81.6528
2001-05-24,81.6427
2001-05-25,81.6248
2001-05-29,81.5954
2001-05-30,81.5331
2001-05-31,81.4861
2001-06-01,81.4531
2001-06-04,81.4218
2001-06-05,81.3735
2001-06-06,81.3226
2001-06-07,81.2842
2001-06-08,81.2487
2001-06-11,81.2245
2001-06-12,81.1898
2001-06-13,81.1638
2001-06-14,81.1428
2001-06-15,81.1183
2001-06-18,81.0701
2001-06-19,81.0174
2001-06-20,80.9628
2001-06-21,80.9136
2001-06-22,80.8727
2001-06-25,80.8384
2001-06-26,80.7701
2001-06-27,80.7092
2001-06-28,80.6752
2001-06-29,80.6383
2001-07-02,80.6115
2001-07-03,80.5723
2001-07-05,80.5194
2001-07-06,80.4537
2001-07-09,80.387
2001-07-10,80.3093
2001-07-11,80.2252
2001-07-12,80.1602
2001-07-13,80.0961
2001-07-16,80.0182
2001-07-17,79.9441
2001-07-18,79.8674
2001-07-19,79.7972
2001-07-20,79.7192
2001-07-23,79.622
2001-07-24,79.5228
2001-07-25,79.4256
2001-07-26,79.352
2001-07-27,79.2755
2001-07-30,79.2013
2001-07-31,79.1336
2001-08-01,79.0784
2001-08-02,79.0327
2001-08-03,78.9754
2001-08-06,78.915
2001-08-07,78.8582
2001-08-08,78.7826
2001-08-09,78.7246
2001-08-10,78.6795
2001-08-13,78.6493
2001-08-14,78.6179
2001-08-15,78.5855
2001-08-16,78.5411
2001-08-17,78.4928
2001-08-20,78.4636
2001-08-21,78.4201
2001-08-22,78.3884
2001-08-23,78.3483
2001-08-24,78.3142
2001-08-27,78.2713
2001-08-28,78.2185
2001-08-29,78.1801
2001-08-30,78.158
2001-08-31,78.1301
2001-09-04,78.1108
2001-09-05,78.093
2001-09-06,78.0719
2001-09-07,78.0273
2001-09-10,78.0067
2001-09-17,77.9656
2001-09-18,77.9293
2001-09-19,77.8637
2001-09-20,77.7728
2001-09-21,77.6635
2001-09-24,77.5902
2001-09-25,77.5202
2001-09-26,77.4418
2001-09-27,77.3815
2001-09-28,77.3533
2001-10-01,77.3217
2001-10-02,77.2747
2001-10-03,77.2466
2001-10-04,77.2123
2001-10-05,77.1656
2001-10-08,77.1147
2001-10-09,77.0494
2001-10-10,77.0035
2001-10-11,76.9577
2001-10-12,76.8839
2001-10-15,76.8001
2001-10-16,76.7262
2001-10-17,76.6518
2001-10-18,76.5797
2001-10-19,76.4987
2001-10-22,76.4262
2001-10-23,76.3397
2001-10-24,76.2468
2001-10-25,76.1624
2001-10-26,76.0778
2001-10-29,75.9864
2001-10-30,75.8766
2001-10-31,75.7708
2001-11-01,75.6799
2001-11-02,75.5959
2001-11-05,75.5176
2001-11-06,75.4532
2001-11-07,75.3867
2001-11-08,75.319
2001-11-09,75.236
2001-11-12,75.1482
2001-11-13,75.0708
2001-11-14,74.9838
2001-11-15,74.8988
2001-11-16,74.8231
2001-11-19,74.7529
2001-11-20,74.6857
2001-11-21,74.6198
2001-11-23,74.5724
2001-11-26,74.5228
2001-11-27,74.4663
2001-11-28,74.3953
2001-11-29,74.3247
2001-11-30,74.2554
2001-12-03,74.1799
2001-12-04,74.1213
2001-12-05,74.0788
2001-12-06,74.0372
2001-12-07,73.9972
2001-12-10,73.9604
2001-12-11,73.9213
2001-12-12,73.8861
2001-12-13,73.8361
2001-12-14,73.7884
2001-12-17,73.7395
2001-12-18,73.6995
2001-12-19,73.67
2001-12-20,73.6352
2001-12-21,73.6046
2001-12-24,73.5692
2001-12-26,73.5347
2001-12-27,73.4958
2001-12-28,73.4568
2001-12-31,73.4215
2002-01-02,73.4071
2002-01-03,73.3962
2002-01-04,73.3974
2002-01-07,73.3934
2002-01-08,73.3728
2002-01-09,73.3414
2002-01-10,73.321
2002-01-11,73.2884
2002-01-14,73.2563
2002-01-15,73.2236
2002-01-16,73.1821
2002-01-17,73.1581
2002-01-18,73.1375
2002-01-22,73.1057
2002-01-23,73.0718
2002-01-24,73.0374
2002-01-25,73.0025
2002-01-28,72.9667
2002-01-29,72.9073
2002-01-30,72.8539
2002-01-31,72.8112
2002-02-01,72.7745
2002-02-04,72.72
2002-02-05,72.6739
2002-02-06,72.6234
2002-02-07,72.567
2002-02-08,72.5216
2002-02-11,72.4839
2002-02-12,72.4497
2002-02-13,72.4198
2002-02-14,72.3989
2002-02-15,72.3659
