Dates,SMA Values
2025-06-06,571.6620
2025-06-05,569.5626
2025-06-04,567.9786
2025-06-03,566.3554
2025-06-02,564.5797
2025-05-30,562.6331
2025-05-29,561.4683
2025-05-28,558.7949
2025-05-27,556.4134
2025-05-23,553.9600
2025-05-22,552.7483
2025-05-21,552.2177
2025-05-20,551.5923
2025-05-19,550.6363
2025-05-16,549.5166
2025-05-15,548.7417
2025-05-14,548.1169
2025-05-13,547.7703
2025-05-12,547.4057
2025-05-09,546.8626
2025-05-08,546.8470
2025-05-07,546.8576
2025-05-06,546.8058
2025-05-05,546.9958
2025-05-02,546.9276
2025-05-01,546.4421
2025-04-30,546.4057
2025-04-29,546.3975
2025-04-28,546.5283
2025-04-25,547.1953
2025-04-24,547.7768
2025-04-23,548.7660
2025-04-22,549.9006
2025-04-21,551.4655
2025-04-17,553.7089
2025-04-16,555.3342
2025-04-15,557.2513
2025-04-14,558.8184
2025-04-11,560.4270
2025-04-10,562.2613
2025-04-09,564.6605
2025-04-08,566.4454
2025-04-07,569.6791
2025-04-04,572.6360
2025-04-03,575.5681
2025-04-02,577.4210
2025-04-01,578.5346
2025-03-31,579.7365
2025-03-28,580.8673
2025-03-27,582.2628
2025-03-26,583.2722
2025-03-25,584.1690
2025-03-24,584.7552
2025-03-21,585.4962
2025-03-20,586.6176
2025-03-19,587.6522
2025-03-18,588.7172
2025-03-17,589.8097
2025-03-14,590.9725
2025-03-13,592.3096
2025-03-12,593.8769
2025-03-11,595.1354
2025-03-10,596.3221
2025-03-07,597.2069
2025-03-06,597.6871
2025-03-05,597.9572
2025-03-04,597.9096
2025-03-03,598.0130
2025-02-28,598.1760
2025-02-27,598.0179
2025-02-26,598.3115
2025-02-25,598.2378
2025-02-24,597.9643
2025-02-21,597.6473
2025-02-20,597.3134
2025-02-19,596.8756
2025-02-18,596.5454
2025-02-14,596.2552
2025-02-13,595.8276
2025-02-12,595.2983
2025-02-11,594.7513
2025-02-10,594.1539
2025-02-07,594.0809
2025-02-06,594.1951
2025-02-05,594.0780
2025-02-04,594.0240
2025-02-03,594.1285
2025-01-31,594.2149
2025-01-30,594.2393
2025-01-29,594.2608
2025-01-28,594.3417
2025-01-27,594.3738
2025-01-24,594.4461
2025-01-23,594.2655
2025-01-22,594.0035
2025-01-21,593.7302
2025-01-17,593.6051
2025-01-16,593.5473
2025-01-15,593.6013
2025-01-14,593.5706
2025-01-13,593.7516
2025-01-10,593.9497
2025-01-08,594.1124
2025-01-07,593.9505
2025-01-06,594.0290
2025-01-03,594.0247
2025-01-02,594.1094
2024-12-31,594.4551
2024-12-30,594.7436
2024-12-27,594.8979
2024-12-26,594.7290
2024-12-24,593.9726
2024-12-23,593.0218
2024-12-20,592.2942
2024-12-19,591.5993
2024-12-18,591.4264
2024-12-17,591.2984
2024-12-16,590.6323
2024-12-13,589.8445
2024-12-12,589.1355
2024-12-11,588.3877
2024-12-10,587.7023
2024-12-09,587.1581
2024-12-06,586.5877
2024-12-05,585.8648
2024-12-04,585.1732
2024-12-03,584.3817
2024-12-02,583.8255
2024-11-29,583.1427
2024-11-27,582.3926
2024-11-26,581.7768
2024-11-25,580.9966
2024-11-22,580.1525
2024-11-21,579.5128
2024-11-20,578.7789
2024-11-19,578.1645
2024-11-18,577.5490
2024-11-15,577.1405
2024-11-14,576.7350
2024-11-13,576.1374
2024-11-12,575.3666
2024-11-11,574.6397
2024-11-08,573.8138
2024-11-07,572.9638
2024-11-06,572.2149
2024-11-05,571.3245
2024-11-04,570.8886
2024-11-01,570.6418
2024-10-31,570.3366
2024-10-30,570.0168
2024-10-29,569.2421
2024-10-28,568.2580
2024-10-25,567.2333
2024-10-24,566.0881
2024-10-23,565.1991
2024-10-22,564.3835
2024-10-21,563.4485
2024-10-18,562.8331
2024-10-17,562.0396
2024-10-16,561.3082
2024-10-15,560.6706
2024-10-14,560.0826
2024-10-11,559.4038
2024-10-10,558.6922
2024-10-09,558.2031
2024-10-08,557.6310
2024-10-07,557.1973
2024-10-04,556.7661
2024-10-03,556.1528
2024-10-02,555.4221
2024-10-01,554.6135
2024-09-30,553.5635
2024-09-27,552.3597
2024-09-26,551.1546
2024-09-25,549.5866
2024-09-24,548.1815
2024-09-23,546.6057
2024-09-20,545.5154
2024-09-19,544.7516
2024-09-18,544.1807
2024-09-17,543.6316
2024-09-16,543.1133
2024-09-13,542.5925
2024-09-12,541.9246
2024-09-11,541.4190
2024-09-10,541.4009
2024-09-09,541.5668
2024-09-06,541.6398
2024-09-05,541.9880
2024-09-04,542.1954
2024-09-03,542.5891
2024-08-30,542.8566
2024-08-29,542.7522
2024-08-28,542.6992
2024-08-27,542.7847
2024-08-26,542.6223
2024-08-23,542.4663
2024-08-22,542.2543
2024-08-21,542.1196
2024-08-20,541.7910
2024-08-19,541.4128
2024-08-16,540.9772
2024-08-15,540.7525
2024-08-14,540.5385
2024-08-13,540.5691
2024-08-12,540.5889
2024-08-09,540.9070
2024-08-08,541.2537
2024-08-07,541.7087
2024-08-06,542.4638
2024-08-05,542.9982
2024-08-02,543.6584
2024-08-01,543.8485
2024-07-31,543.6280
2024-07-30,543.1504
2024-07-29,542.8756
2024-07-26,542.5410
2024-07-25,542.2157
2024-07-24,541.8839
2024-07-23,541.4557
2024-07-22,540.6601
2024-07-19,539.7056
2024-07-18,539.0098
2024-07-17,538.3147
2024-07-16,537.4881
2024-07-15,536.3391
2024-07-12,535.3936
2024-07-11,534.5348
2024-07-10,533.7387
2024-07-09,532.7884
2024-07-08,531.9723
2024-07-05,531.2022
2024-07-03,530.2675
2024-07-02,529.3553
2024-07-01,528.5105
2024-06-28,527.7506
2024-06-27,526.9384
2024-06-26,526.0640
2024-06-25,525.1978
2024-06-24,524.2018
2024-06-21,523.0884
2024-06-20,521.7929
2024-06-18,520.5227
2024-06-17,519.4385
2024-06-14,518.3427
2024-06-13,517.2342
2024-06-12,516.1892
2024-06-11,515.1817
2024-06-10,514.1313
2024-06-07,512.9887
2024-06-06,512.0156
2024-06-05,511.0532
2024-06-04,510.1747
2024-06-03,509.4992
2024-05-31,509.0210
2024-05-30,508.7567
2024-05-29,508.5171
2024-05-28,508.3259
2024-05-24,508.0130
2024-05-23,507.7023
2024-05-22,507.3387
2024-05-21,507.0447
2024-05-20,506.6915
2024-05-17,506.4686
2024-05-16,506.2886
2024-05-15,506.1328
2024-05-14,505.8233
2024-05-13,505.7237
2024-05-10,505.7322
2024-05-09,505.7706
2024-05-08,505.7793
2024-05-07,505.7376
2024-05-06,505.6168
2024-05-03,505.4267
2024-05-02,505.4846
2024-05-01,505.7479
2024-04-30,506.1659
2024-04-29,506.3833
2024-04-26,506.3851
2024-04-25,506.5246
2024-04-24,506.6564
2024-04-23,506.6617
2024-04-22,506.8043
2024-04-19,507.1296
2024-04-18,507.4494
2024-04-17,507.5950
2024-04-16,507.7304
2024-04-15,507.7553
2024-04-12,507.8065
2024-04-11,507.6674
2024-04-10,507.0371
2024-04-09,506.5036
2024-04-08,505.9007
2024-04-05,505.3851
2024-04-04,504.7809
2024-04-03,504.2017
2024-04-02,503.6376
2024-04-01,503.0958
2024-03-28,502.3794
2024-03-27,501.6311
2024-03-26,500.7641
2024-03-25,499.9798
2024-03-22,499.2192
2024-03-21,498.2730
2024-03-20,497.1212
2024-03-19,496.2432
2024-03-18,495.5104
2024-03-15,494.7495
2024-03-14,494.0915
2024-03-13,493.2601
2024-03-12,492.3851
2024-03-11,491.4477
2024-03-08,490.6363
2024-03-07,489.6454
2024-03-06,488.4496
2024-03-05,487.4702
2024-03-04,486.6124
2024-03-01,485.6013
2024-02-29,484.5806
2024-02-28,483.6188
2024-02-27,482.7283
2024-02-26,481.6311
2024-02-23,480.5424
2024-02-22,479.4438
2024-02-21,478.4637
2024-02-20,477.8477
2024-02-16,477.2832
2024-02-15,476.6364
2024-02-14,475.8950
2024-02-13,475.1941
2024-02-12,474.5928
2024-02-09,473.6725
2024-02-08,472.9311
2024-02-07,472.1900
2024-02-06,471.3809
2024-02-05,470.7093
2024-02-02,470.0356
2024-02-01,469.1320
2024-01-31,468.3141
2024-01-30,467.6239
2024-01-29,466.6532
2024-01-26,465.5746
2024-01-25,464.6561
2024-01-24,463.7227
2024-01-23,462.9311
2024-01-22,462.0787
2024-01-19,461.2159
2024-01-18,460.3907
2024-01-17,459.7199
2024-01-16,459.1903
2024-01-12,458.5785
2024-01-11,457.8686
2024-01-10,457.1956
2024-01-09,456.4195
2024-01-08,455.7031
2024-01-05,454.9511
2024-01-04,454.3603
2024-01-03,453.5483
2024-01-02,452.7056
2023-12-29,451.5647
2023-12-28,450.4445
2023-12-27,449.2766
2023-12-26,448.0789
2023-12-22,446.8775
2023-12-21,445.6222
2023-12-20,444.1667
2023-12-19,442.7112
2023-12-18,440.9975
2023-12-15,439.2269
2023-12-14,437.5831
2023-12-13,436.0575
2023-12-12,434.7446
2023-12-11,433.5222
2023-12-08,432.3793
2023-12-07,431.4334
2023-12-06,430.6485
2023-12-05,430.1236
2023-12-04,429.5477
2023-12-01,428.8420
2023-11-30,428.1294
2023-11-29,427.5670
2023-11-28,427.0048
2023-11-27,426.3706
2023-11-24,425.6720
2023-11-22,424.8092
2023-11-21,423.9588
2023-11-20,423.0714
2023-11-17,422.3165
2023-11-16,421.6635
2023-11-15,421.0554
2023-11-14,420.3935
2023-11-13,419.7534
2023-11-10,419.5304
2023-11-09,419.2450
2023-11-08,419.1764
2023-11-07,419.2153
2023-11-06,419.3772
2023-11-03,419.5996
2023-11-02,419.8428
2023-11-01,420.3469
2023-10-31,420.9705
2023-10-30,421.7045
2023-10-27,422.5802
2023-10-26,423.5118
2023-10-25,424.3722
2023-10-24,425.1308
2023-10-23,425.8034
2023-10-20,426.6192
2023-10-19,427.3912
2023-10-18,428.0348
2023-10-17,428.5208
2023-10-16,428.6655
2023-10-13,428.7317
2023-10-12,428.8391
2023-10-11,429.0575
2023-10-10,429.0651
2023-10-09,429.1557
2023-10-06,429.2301
2023-10-05,429.3757
2023-10-04,429.7560
2023-10-03,430.2225
2023-10-02,430.9207
2023-09-29,431.3900
2023-09-28,431.8619
2023-09-27,432.3001
2023-09-26,432.8912
2023-09-25,433.5418
2023-09-22,433.9057
2023-09-21,434.3769
2023-09-20,434.8570
2023-09-19,435.3112
2023-09-18,435.6880
2023-09-15,436.0148
2023-09-14,436.2251
2023-09-13,436.3689
2023-09-12,436.6181
2023-09-11,436.8473
2023-09-08,436.9514
2023-09-07,437.1373
2023-09-06,437.4262
2023-09-05,437.6486
2023-09-01,437.6933
2023-08-31,437.6400
2023-08-30,437.6179
2023-08-29,437.4786
2023-08-28,437.2916
2023-08-25,437.2051
2023-08-24,437.1655
2023-08-23,437.2428
2023-08-22,437.2456
2023-08-21,437.4030
2023-08-18,437.5130
2023-08-17,437.5579
2023-08-16,437.5607
2023-08-15,437.4639
2023-08-14,437.1443
2023-08-11,436.7284
2023-08-10,436.4733
2023-08-09,436.1671
2023-08-08,435.9279
2023-08-07,435.6686
2023-08-04,435.3963
2023-08-03,435.0822
2023-08-02,434.6970
2023-08-01,434.1962
2023-07-31,433.4097
2023-07-28,432.5653
2023-07-27,431.6734
2023-07-26,430.9463
2023-07-25,430.1090
2023-07-24,429.2965
2023-07-21,428.3490
2023-07-20,427.3475
2023-07-19,426.4107
2023-07-18,425.3852
2023-07-17,424.2386
2023-07-14,423.0865
2023-07-13,422.0613
2023-07-12,421.1591
2023-07-11,420.3509
2023-07-10,419.6590
2023-07-07,418.9341
2023-07-06,418.1017
2023-07-05,417.3150
2023-07-03,416.3920
2023-06-30,415.4656
2023-06-29,414.5734
2023-06-28,413.7722
2023-06-27,413.0692
2023-06-26,412.3694
2023-06-23,411.5931
2023-06-22,410.8477
2023-06-21,410.0886
2023-06-20,409.5032
2023-06-16,408.8669
2023-06-15,408.0691
2023-06-14,407.0058
2023-06-13,406.1409
2023-06-12,405.4727
2023-06-09,404.8720
2023-06-08,404.3709
2023-06-07,403.9541
2023-06-06,403.6109
2023-06-05,403.2191
2023-06-02,402.8120
2023-06-01,402.4102
2023-05-31,402.0273
2023-05-30,401.8012
2023-05-26,401.5072
2023-05-25,401.2061
2023-05-24,401.0100
2023-05-23,400.9427
2023-05-22,400.8554
2023-05-19,400.5940
2023-05-18,400.1791
2023-05-17,399.6819
2023-05-16,399.1360
2023-05-15,398.7534
2023-05-12,398.2734
2023-05-11,397.7612
2023-05-10,397.2045
2023-05-09,396.8168
2023-05-08,396.3388
2023-05-05,395.7062
2023-05-04,395.2044
2023-05-03,394.7220
2023-05-02,394.2271
2023-05-01,393.4773
2023-04-28,392.6129
2023-04-27,391.8933
2023-04-26,391.4755
2023-04-25,391.2635
2023-04-24,391.1755
