Dates,SMA Values
2000-06-26,90.8338
2000-06-27,90.8748
2000-06-28,90.921
2000-06-29,90.9584
2000-06-30,90.9961
2000-07-03,91.0363
2000-07-05,91.0658
2000-07-06,91.1047
2000-07-07,91.1487
2000-07-10,91.1887
2000-07-11,91.2252
2000-07-12,91.2641
2000-07-13,91.3011
2000-07-14,91.3423
2000-07-17,91.3787
2000-07-18,91.4108
2000-07-19,91.4384
2000-07-20,91.4788
2000-07-21,91.5049
2000-07-24,91.5298
2000-07-25,91.5584
2000-07-26,91.5879
2000-07-27,91.611
2000-07-28,91.6183
2000-07-31,91.6191
2000-08-01,91.6273
2000-08-02,91.6428
2000-08-03,91.6656
2000-08-04,91.6889
2000-08-07,91.717
2000-08-08,91.7464
2000-08-09,91.7762
2000-08-10,91.8004
2000-08-11,91.8249
2000-08-14,91.853
2000-08-15,91.8847
2000-08-16,91.906
2000-08-17,91.932
2000-08-18,91.9471
2000-08-21,91.9662
2000-08-22,91.9847
2000-08-23,92.003
2000-08-24,92.0239
2000-08-25,92.0435
2000-08-28,92.0708
2000-08-29,92.12
2000-08-30,92.1626
2000-08-31,92.2217
2000-09-01,92.2505
2000-09-05,92.2727
2000-09-06,92.295
2000-09-07,92.3278
2000-09-08,92.3492
2000-09-11,92.3621
2000-09-12,92.3752
2000-09-13,92.3853
2000-09-14,92.407
2000-09-15,92.4172
2000-09-18,92.4379
2000-09-19,92.4577
2000-09-20,92.4775
2000-09-21,92.491
2000-09-22,92.5314
2000-09-25,92.5536
2000-09-26,92.5634
2000-09-27,92.5755
2000-09-28,92.5867
2000-09-29,92.5948
2000-10-02,92.6046
2000-10-03,92.6017
2000-10-04,92.6151
2000-10-05,92.6294
2000-10-06,92.6426
2000-10-09,92.6485
2000-10-10,92.6395
2000-10-11,92.6339
2000-10-12,92.6179
2000-10-13,92.6305
2000-10-16,92.6469
2000-10-17,92.6438
2000-10-18,92.6494
2000-10-19,92.6764
2000-10-20,92.695
2000-10-23,92.7109
2000-10-24,92.7194
2000-10-25,92.7148
2000-10-26,92.7017
2000-10-27,92.7039
2000-10-30,92.7213
2000-10-31,92.7488
2000-11-01,92.7591
2000-11-02,92.7731
2000-11-03,92.7933
2000-11-06,92.825
2000-11-07,92.8443
2000-11-08,92.8261
2000-11-09,92.8021
2000-11-10,92.7679
2000-11-13,92.7179
2000-11-14,92.6782
2000-11-15,92.6304
2000-11-16,92.5706
2000-11-17,92.5142
2000-11-20,92.4536
2000-11-21,92.3951
2000-11-22,92.3337
2000-11-24,92.2764
2000-11-27,92.2203
2000-11-28,92.1594
2000-11-29,92.1012
2000-11-30,92.0335
2000-12-01,91.9619
2000-12-04,91.897
2000-12-05,91.8507
2000-12-06,91.8117
2000-12-07,91.7734
2000-12-08,91.7681
2000-12-11,91.7626
2000-12-12,91.7404
2000-12-13,91.716
2000-12-14,91.6823
2000-12-15,91.6429
2000-12-18,91.5875
2000-12-19,91.528
2000-12-20,91.4558
2000-12-21,91.3905
2000-12-22,91.3324
2000-12-26,91.291
2000-12-27,91.2665
2000-12-28,91.2395
2000-12-29,91.196
2001-01-02,91.1474
2001-01-03,91.1273
2001-01-04,91.1138
2001-01-05,91.0712
2001-01-08,91.0265
2001-01-09,90.971
2001-01-10,90.919
2001-01-11,90.8733
2001-01-12,90.8336
2001-01-16,90.8058
2001-01-17,90.7845
2001-01-18,90.7763
2001-01-19,90.7564
2001-01-22,90.7493
2001-01-23,90.7457
2001-01-24,90.7264
2001-01-25,90.7045
2001-01-26,90.6723
2001-01-29,90.6332
2001-01-30,90.6015
2001-01-31,90.5694
2001-02-01,90.5368
2001-02-02,90.4944
2001-02-05,90.4569
2001-02-06,90.4246
2001-02-07,90.379
2001-02-08,90.3264
2001-02-09,90.2676
2001-02-12,90.2193
2001-02-13,90.1595
2001-02-14,90.1011
2001-02-15,90.0478
2001-02-16,89.9918
2001-02-20,89.9329
2001-02-21,89.8559
2001-02-22,89.7839
2001-02-23,89.707
2001-02-26,89.6458
2001-02-27,89.5757
2001-02-28,89.4882
2001-03-01,89.4135
2001-03-02,89.3307
2001-03-05,89.2431
2001-03-06,89.1617
2001-03-07,89.0827
2001-03-08,89.0004
2001-03-09,88.901
2001-03-12,88.7753
2001-03-13,88.6582
2001-03-14,88.5366
2001-03-15,88.4198
2001-03-16,88.2858
2001-03-19,88.1724
2001-03-20,88.0499
2001-03-21,87.918
2001-03-22,87.7873
2001-03-23,87.6716
2001-03-26,87.5742
2001-03-27,87.4826
2001-03-28,87.3749
2001-03-29,87.2661
2001-03-30,87.1582
2001-04-02,87.0375
2001-04-03,86.8952
2001-04-04,86.7525
2001-04-05,86.6311
2001-04-06,86.5056
2001-04-09,86.3823
2001-04-10,86.26
2001-04-11,86.1384
2001-04-12,86.0272
2001-04-16,85.905
2001-04-17,85.7913
2001-04-18,85.6928
2001-04-19,85.6018
2001-04-20,85.5041
2001-04-23,85.3956
2001-04-24,85.2849
2001-04-25,85.1784
2001-04-26,85.0739
2001-04-27,84.983
2001-04-30,84.8878
2001-05-01,84.7936
2001-05-02,84.7032
2001-05-03,84.6131
2001-05-04,84.5264
2001-05-07,84.4394
2001-05-08,84.353
2001-05-09,84.2687
2001-05-10,84.1844
2001-05-11,84.0938
2001-05-14,84.0168
2001-05-15,83.9473
2001-05-16,83.8843
2001-05-17,83.8262
2001-05-18,83.779
2001-05-21,83.7291
2001-05-22,83.6826
2001-05-23,83.6346
2001-05-24,83.5851
2001-05-25,83.5225
2001-05-29,83.4613
2001-05-30,83.3923
2001-05-31,83.331
2001-06-01,83.2681
2001-06-04,83.2057
2001-06-05,83.1611
2001-06-06,83.1165
2001-06-07,83.0826
2001-06-08,83.0485
2001-06-11,83.0242
2001-06-12,82.9818
2001-06-13,82.9327
2001-06-14,82.8861
2001-06-15,82.8421
2001-06-18,82.7763
2001-06-19,82.7102
2001-06-20,82.6442
2001-06-21,82.5872
2001-06-22,82.5392
2001-06-25,82.4853
2001-06-26,82.4207
2001-06-27,82.3509
2001-06-28,82.2744
2001-06-29,82.2016
2001-07-02,82.1338
2001-07-03,82.0656
2001-07-05,81.984
2001-07-06,81.8923
2001-07-09,81.8155
2001-07-10,81.7351
2001-07-11,81.6684
2001-07-12,81.6168
2001-07-13,81.5555
2001-07-16,81.4865
2001-07-17,81.4304
2001-07-18,81.3739
2001-07-19,81.3291
2001-07-20,81.2788
2001-07-23,81.2317
2001-07-24,81.1696
2001-07-25,81.1081
2001-07-26,81.0604
2001-07-27,81.0156
2001-07-30,80.9754
2001-07-31,80.9373
2001-08-01,80.8979
2001-08-02,80.8435
2001-08-03,80.795
2001-08-06,80.7473
2001-08-07,80.7003
2001-08-08,80.6264
2001-08-09,80.5562
2001-08-10,80.4949
2001-08-13,80.4405
2001-08-14,80.3976
2001-08-15,80.3438
2001-08-16,80.3022
2001-08-17,80.2678
2001-08-20,80.2342
2001-08-21,80.1779
2001-08-22,80.1209
2001-08-23,80.0584
2001-08-24,80.0039
2001-08-27,79.9564
2001-08-28,79.9113
2001-08-29,79.8382
2001-08-30,79.762
2001-08-31,79.706
2001-09-04,79.6432
2001-09-05,79.5829
2001-09-06,79.5023
2001-09-07,79.4131
2001-09-10,79.3302
2001-09-17,79.2214
2001-09-18,79.1094
2001-09-19,78.9839
2001-09-20,78.8487
2001-09-21,78.706
2001-09-24,78.5725
2001-09-25,78.4416
2001-09-26,78.3106
2001-09-27,78.1836
2001-09-28,78.0624
2001-10-01,77.9358
2001-10-02,77.8174
2001-10-03,77.7024
2001-10-04,77.5999
2001-10-05,77.4928
2001-10-08,77.3844
2001-10-09,77.2766
2001-10-10,77.1841
2001-10-11,77.1032
2001-10-12,77.0145
2001-10-15,76.9292
2001-10-16,76.8474
2001-10-17,76.7514
2001-10-18,76.666
2001-10-19,76.5881
2001-10-22,76.5293
2001-10-23,76.4675
2001-10-24,76.408
2001-10-25,76.3457
2001-10-26,76.287
2001-10-29,76.2268
2001-10-30,76.159
2001-10-31,76.0936
2001-11-01,76.0344
2001-11-02,75.973
2001-11-05,75.9136
2001-11-06,75.8605
2001-11-07,75.8214
2001-11-08,75.8042
2001-11-09,75.78
2001-11-12,75.7622
2001-11-13,75.7542
2001-11-14,75.7558
2001-11-15,75.7491
2001-11-16,75.7527
2001-11-19,75.7694
2001-11-20,75.7867
2001-11-21,75.788
2001-11-23,75.79
2001-11-26,75.7837
2001-11-27,75.7882
2001-11-28,75.7828
2001-11-29,75.7787
2001-11-30,75.781
2001-12-03,75.7956
2001-12-04,75.8159
2001-12-05,75.8281
2001-12-06,75.8469
2001-12-07,75.8577
2001-12-10,75.8518
2001-12-11,75.8447
2001-12-12,75.8299
2001-12-13,75.8112
2001-12-14,75.7902
2001-12-17,75.7553
2001-12-18,75.7167
2001-12-19,75.6858
2001-12-20,75.6591
2001-12-21,75.6378
2001-12-24,75.6094
2001-12-26,75.5813
2001-12-27,75.548
2001-12-28,75.511
2001-12-31,75.4658
2002-01-02,75.4263
2002-01-03,75.3982
2002-01-04,75.365
2002-01-07,75.3327
2002-01-08,75.2996
2002-01-09,75.2649
2002-01-10,75.2307
2002-01-11,75.1954
2002-01-14,75.1563
2002-01-15,75.1186
2002-01-16,75.0601
2002-01-17,75.0042
2002-01-18,74.944
2002-01-22,74.8732
2002-01-23,74.8065
2002-01-24,74.7498
2002-01-25,74.6916
2002-01-28,74.6405
2002-01-29,74.5794
2002-01-30,74.5314
2002-01-31,74.4861
2002-02-01,74.4356
2002-02-04,74.3717
2002-02-05,74.2994
2002-02-06,74.2295
2002-02-07,74.1551
2002-02-08,74.0935
2002-02-11,74.0407
2002-02-12,73.9874
2002-02-13,73.943
2002-02-14,73.9086
2002-02-15,73.8689
2002-02-19,73.8231
2002-02-20,73.7824
2002-02-21,73.7302
2002-02-22,73.6778
2002-02-25,73.6364
2002-02-26,73.5985
2002-02-27,73.5629
2002-02-28,73.5257
2002-03-01,73.496
2002-03-04,73.4725
2002-03-05,73.4415
2002-03-06,73.4161
2002-03-07,73.3991
2002-03-08,73.3943
2002-03-11,73.388
2002-03-12,73.3871
2002-03-13,73.3812
2002-03-14,73.3637
2002-03-15,73.3464
2002-03-18,73.3352
2002-03-19,73.3227
2002-03-20,73.3047
2002-03-21,73.2827
2002-03-22,73.2626
2002-03-25,73.2462
2002-03-26,73.2369
2002-03-27,73.2237
2002-03-28,73.2054
2002-04-01,73.1855
2002-04-02,73.163
2002-04-03,73.1354
2002-04-04,73.1029
2002-04-05,73.0685
2002-04-08,73.0378
2002-04-09,73.0103
2002-04-10,72.986
2002-04-11,72.9593
2002-04-12,72.9345
2002-04-15,72.9047
2002-04-16,72.8853
2002-04-17,72.865
2002-04-18,72.8469
2002-04-19,72.8288
2002-04-22,72.8107
2002-04-23,72.7865
2002-04-24,72.7657
2002-04-25,72.7405
2002-04-26,72.7087
2002-04-29,72.6654
2002-04-30,72.6288
2002-05-01,72.6041
2002-05-02,72.5819
2002-05-03,72.5637
2002-05-06,72.5339
2002-05-07,72.5055
2002-05-08,72.4915
2002-05-09,72.4839
2002-05-10,72.4763
2002-05-13,72.4721
2002-05-14,72.4996
2002-05-15,72.5263
2002-05-16,72.5636
2002-05-17,72.6156
2002-05-20,72.6671
2002-05-21,72.7011
2002-05-22,72.7321
2002-05-23,72.7689
2002-05-24,72.7968
2002-05-28,72.8138
2002-05-29,72.8284
2002-05-30,72.8366
2002-05-31,72.8387
2002-06-03,72.8292
2002-06-04,72.8216
2002-06-05,72.8206
2002-06-06,72.8133
2002-06-07,72.7963
2002-06-10,72.7743
2002-06-11,72.7472
2002-06-12,72.7233
2002-06-13,72.6927
2002-06-14,72.6707
2002-06-17,72.6603
2002-06-18,72.6535
2002-06-19,72.6287
2002-06-20,72.601
2002-06-21,72.5682
2002-06-24,72.5298
2002-06-25,72.4834
2002-06-26,72.449
2002-06-27,72.4264
2002-06-28,72.4034
2002-07-01,72.3621
2002-07-02,72.3097
2002-07-03,72.2539
2002-07-05,72.2063
2002-07-08,72.1544
2002-07-09,72.0914
2002-07-10,72.0141
2002-07-11,71.9425
2002-07-12,71.8569
2002-07-15,71.7729
2002-07-16,71.6809
2002-07-17,71.5917
2002-07-18,71.4853
2002-07-19,71.3705
2002-07-22,71.2487
2002-07-23,71.1115
2002-07-24,70.9922
2002-07-25,70.8721
2002-07-26,70.7665
2002-07-29,70.6715
2002-07-30,70.5843
2002-07-31,70.5006
2002-08-01,70.4
2002-08-02,70.2832
2002-08-05,70.1546
2002-08-06,70.0403
2002-08-07,69.9406
2002-08-08,69.853
2002-08-09,69.7663
2002-08-12,69.6856
2002-08-13,69.5942
2002-08-14,69.5111
2002-08-15,69.4304
2002-08-16,69.3454
2002-08-19,69.2735
2002-08-20,69.1949
2002-08-21,69.1226
2002-08-22,69.0514
2002-08-23,68.9693
2002-08-26,68.89
2002-08-27,68.8131
2002-08-28,68.7231
2002-08-29,68.6281
2002-08-30,68.5287
2002-09-03,68.4186
2002-09-04,68.3146
2002-09-05,68.2113
2002-09-06,68.1108
2002-09-09,68.0175
2002-09-10,67.9311
2002-09-11,67.8388
2002-09-12,67.749
