Dates,SMA Values
2000-03-30,89.994
2000-03-31,90.0878
2000-04-03,90.1928
2000-04-04,90.2855
2000-04-05,90.3664
2000-04-06,90.4469
2000-04-07,90.5325
2000-04-10,90.6223
2000-04-11,90.7034
2000-04-12,90.7547
2000-04-13,90.7861
2000-04-14,90.7656
2000-04-17,90.7668
2000-04-18,90.7883
2000-04-19,90.7956
2000-04-20,90.8078
2000-04-24,90.8108
2000-04-25,90.8571
2000-04-26,90.8887
2000-04-27,90.9206
2000-04-28,90.95
2000-05-01,91.0013
2000-05-02,91.0281
2000-05-03,91.0293
2000-05-04,91.0213
2000-05-05,91.0301
2000-05-08,91.0394
2000-05-09,91.0472
2000-05-10,91.0315
2000-05-11,91.0322
2000-05-12,91.0406
2000-05-15,91.0723
2000-05-16,91.108
2000-05-17,91.1306
2000-05-18,91.1369
2000-05-19,91.1359
2000-05-22,91.1153
2000-05-23,91.08
2000-05-24,91.0445
2000-05-25,90.9956
2000-05-26,90.9482
2000-05-30,90.9243
2000-05-31,90.9033
2000-06-01,90.8961
2000-06-02,90.9129
2000-06-05,90.9597
2000-06-06,91.0011
2000-06-07,91.0622
2000-06-08,91.0714
2000-06-09,91.0757
2000-06-12,91.0802
2000-06-13,91.1098
2000-06-14,91.1293
2000-06-15,91.1387
2000-06-16,91.1478
2000-06-19,91.1611
2000-06-20,91.1848
2000-06-21,91.2099
2000-06-22,91.2462
2000-06-23,91.2652
2000-06-26,91.3023
2000-06-27,91.3363
2000-06-28,91.3992
2000-06-29,91.4314
2000-06-30,91.462
2000-07-03,91.504
2000-07-05,91.517
2000-07-06,91.5404
2000-07-07,91.5794
2000-07-10,91.6051
2000-07-11,91.6511
2000-07-12,91.7012
2000-07-13,91.7727
2000-07-14,91.8483
2000-07-17,91.9128
2000-07-18,91.9823
2000-07-19,92.0489
2000-07-20,92.1459
2000-07-21,92.2272
2000-07-24,92.2937
2000-07-25,92.3797
2000-07-26,92.4599
2000-07-27,92.5202
2000-07-28,92.5526
2000-07-31,92.5844
2000-08-01,92.621
2000-08-02,92.6462
2000-08-03,92.6859
2000-08-04,92.7466
2000-08-07,92.8191
2000-08-08,92.8707
2000-08-09,92.9193
2000-08-10,92.9728
2000-08-11,93.0423
