Dates,SMA Values
2000-07-11,90.9733
2000-07-12,91.0264
2000-07-13,91.0853
2000-07-14,91.1464
2000-07-17,91.2027
2000-07-18,91.2498
2000-07-19,91.292
2000-07-20,91.3463
2000-07-21,91.3864
2000-07-24,91.4205
2000-07-25,91.4518
2000-07-26,91.4766
2000-07-27,91.4954
2000-07-28,91.5009
2000-07-31,91.5061
2000-08-01,91.5149
2000-08-02,91.5264
2000-08-03,91.5461
2000-08-04,91.566
2000-08-07,91.5941
2000-08-08,91.6261
2000-08-09,91.6596
2000-08-10,91.6863
2000-08-11,91.7125
2000-08-14,91.7362
2000-08-15,91.7632
2000-08-16,91.7925
2000-08-17,91.8308
2000-08-18,91.8647
2000-08-21,91.8999
2000-08-22,91.9333
2000-08-23,91.9739
2000-08-24,92.0134
2000-08-25,92.0505
2000-08-28,92.0861
2000-08-29,92.1256
2000-08-30,92.152
2000-08-31,92.1843
2000-09-01,92.2088
2000-09-05,92.2297
2000-09-06,92.2446
2000-09-07,92.2619
2000-09-08,92.2761
2000-09-11,92.2886
2000-09-12,92.3023
2000-09-13,92.3381
2000-09-14,92.3758
2000-09-15,92.4097
2000-09-18,92.4096
2000-09-19,92.4126
2000-09-20,92.4179
2000-09-21,92.4205
2000-09-22,92.4254
2000-09-25,92.4195
2000-09-26,92.411
2000-09-27,92.4009
2000-09-28,92.4058
2000-09-29,92.4067
2000-10-02,92.4234
2000-10-03,92.4293
2000-10-04,92.4436
2000-10-05,92.4618
2000-10-06,92.4845
2000-10-09,92.4899
2000-10-10,92.4818
2000-10-11,92.4691
2000-10-12,92.4362
2000-10-13,92.4217
2000-10-16,92.4102
2000-10-17,92.3792
2000-10-18,92.3573
2000-10-19,92.353
2000-10-20,92.3612
2000-10-23,92.3687
2000-10-24,92.3671
2000-10-25,92.3611
2000-10-26,92.359
2000-10-27,92.3772
2000-10-30,92.4012
2000-10-31,92.4283
2000-11-01,92.4636
2000-11-02,92.5015
2000-11-03,92.5295
2000-11-06,92.5564
2000-11-07,92.5796
2000-11-08,92.5908
2000-11-09,92.5906
2000-11-10,92.583
2000-11-13,92.5813
2000-11-14,92.5932
2000-11-15,92.5923
2000-11-16,92.586
2000-11-17,92.5826
2000-11-20,92.5793
2000-11-21,92.5669
2000-11-22,92.5189
2000-11-24,92.4774
2000-11-27,92.4429
2000-11-28,92.3889
2000-11-29,92.3307
2000-11-30,92.259
2000-12-01,92.1837
2000-12-04,92.1185
2000-12-05,92.0725
2000-12-06,92.0178
2000-12-07,91.9655
2000-12-08,91.9083
2000-12-11,91.8648
2000-12-12,91.8233
2000-12-13,91.7783
2000-12-14,91.7223
2000-12-15,91.6517
2000-12-18,91.5897
2000-12-19,91.5194
2000-12-20,91.4502
2000-12-21,91.3917
2000-12-22,91.3771
2000-12-26,91.3505
2000-12-27,91.3138
2000-12-28,91.2836
2000-12-29,91.2415
2001-01-02,91.1964
2001-01-03,91.1526
2001-01-04,91.1094
2001-01-05,91.0521
2001-01-08,91.0017
2001-01-09,90.9429
2001-01-10,90.9032
2001-01-11,90.8762
2001-01-12,90.8444
2001-01-16,90.8094
