Dates,SMA Values
1999-11-02,85.5539
1999-11-03,85.5341
1999-11-04,86.1477
1999-11-05,86.8998
1999-11-08,87.3649
1999-11-09,86.9938
1999-11-10,86.9047
1999-11-11,87.4738
1999-11-12,88.1171
1999-11-15,88.6168
1999-11-16,89.0918
1999-11-17,89.5817
1999-11-18,90.0171
1999-11-19,90.2942
1999-11-22,90.2448
1999-11-23,89.839
1999-11-24,89.6806
1999-11-26,89.7499
1999-11-29,89.4234
1999-11-30,88.7405
1999-12-01,88.5723
1999-12-02,89.1957
1999-12-03,90.2843
1999-12-06,90.7692
1999-12-07,90.0666
1999-12-08,89.4135
1999-12-09,89.3442
1999-12-10,89.7103
1999-12-13,89.938
1999-12-14,89.5817
1999-12-15,89.3838
1999-12-16,89.8192
1999-12-17,90.3053
1999-12-20,90.2662
1999-12-21,90.6233
1999-12-22,91.4269
1999-12-23,92.275
1999-12-27,92.9397
1999-12-28,92.8455
1999-12-29,93.0141
1999-12-30,93.158
1999-12-31,93.1778
2000-01-03,92.7959
2000-01-04,90.534
2000-01-05,88.8079
2000-01-06,88.173
2000-01-07,89.9983
2000-01-10,92.6967
2000-01-11,92.2999
2000-01-12,91.288
2000-01-13,91.4467
2000-01-14,92.6867
2000-01-18,92.9447
2000-01-19,92.9546
2000-01-20,92.6173
2000-01-21,91.8038
2000-01-24,90.405
2000-01-25,89.6114
2000-01-26,89.7602
2000-01-27,89.2245
2000-01-28,87.6571
2000-01-31,87.4388
2000-02-01,89.046
2000-02-02,89.5221
2000-02-03,90.2364
2000-02-04,90.7225
2000-02-07,90.4646
2000-02-08,91.0102
2000-02-09,90.663
2000-02-10,89.79
2000-02-11,88.9666
2000-02-14,88.3118
2000-02-15,89.0707
2000-02-16,88.912
2000-02-17,88.0241
2000-02-18,86.8535
2000-02-22,85.802
2000-02-23,86.1988
2000-02-24,85.8317
2000-02-25,84.805
2000-02-28,85.5391
2000-02-29,86.8436
2000-03-01,87.5777
2000-03-02,87.9249
2000-03-03,88.7781
2000-03-06,89.165
2000-03-07,87.8704
2000-03-08,86.9577
2000-03-09,88.173
2000-03-10,89.2047
2000-03-13,88.4805
2000-03-14,87.3694
2000-03-15,87.7563
2000-03-16,90.8415
2000-03-17,93.2211
2000-03-20,93.2887
2000-03-21,94.0047
2000-03-22,95.2479
2000-03-23,96.3518
2000-03-24,97.4558
2000-03-27,97.2271
2000-03-28,96.4314
2000-03-29,96.2027
2000-03-30,95.4468
2000-03-31,95.1783
2000-04-03,95.9938
2000-04-04,95.9143
2000-04-05,95.2579
2000-04-06,95.3722
2000-04-07,96.0883
2000-04-10,96.2027
2000-04-11,95.8745
2000-04-12,94.4224
2000-04-13,92.4632
2000-04-14,89.1911
2000-04-17,88.0772
2000-04-18,90.7724
2000-04-19,91.5283
2000-04-20,91.3194
2000-04-24,91.041
2000-04-25,92.4234
2000-04-26,93.771
2000-04-27,93.0847
2000-04-28,92.6422
2000-05-01,92.9803
2000-05-02,92.672
2000-05-03,90.663
2000-05-04,89.9271
2000-05-05,90.8122
2000-05-08,91.0161
2000-05-09,90.31
2000-05-10,88.9325
2000-05-11,88.9226
2000-05-12,90.4144
2000-05-15,91.6874
2000-05-16,92.9207
2000-05-17,92.8809
2000-05-18,91.8267
2000-05-19,90.5437
2000-05-22,89.4895
